825:654,616,58,8,518,29,650,542,70,1102
891:17,361,302,654,354,29,84,76,58,616
899:17,616,302,654,8,518,58,15,542,564
918:17,302,654,616,58,8,84,518,542,736
937:302,654,616,518,58,29,542,650,76,564
970:14636,2656,8,9093,4300,4613,50946,5010,84,83571
977:17,518,29,650,15,354,736,61,554,301
1007:17,654,29,8,542,84,564,518,15,6
1044:17,302,84,654,616,58,8,518,29,650
1049:76,17,564,616,40,2139,81,654,542,302
1068:17,76,8928,1002,441,302,245,654,710,6315
1069:654,84,29,8,76,518,542,1102,301,138
1116:302,654,58,616,84,76,8,29,650,354
1127:17,616,302,8,654,542,58,518,15,61
1140:302,616,58,29,542,8,84,76,15,518
1172:17,616,302,654,58,8,76,518,15,61
1245:302,654,84,1187,616,58,8,76,354,518
1302:17,302,616,654,542,650,15,8,76,29
1389:75115,61636,40853,4245,1305,56417,518,85140,238,95032
1391:26376,32,104871,402,3334,787,674,121315,89015,26434
1397:81,986,140,226,1749,2379,2967,500,70,3819
1402:302,616,58,84,8,650,518,76,354,1102
1419:4755,3172,4825,1712,6434,23191,12990,8848,5624,7831
1420:302,654,58,616,354,8,29,518,736,70
1430:17,58,654,302,8,518,76,84,542,1196
1435:302,616,58,84,61,29,76,564,101,289
1477:17,518,302,654,616,84,245,58,736,76
1503:654,58,616,8,354,650,76,542,101,15
1551:616,8,650,354,518,542,736,15,61,70
1552:29723,19245,15294,10906,1402,54372,9095,70,500,4194
1553:17,616,654,58,302,542,518,8,61,564
1560:17,302,58,518,15,61,564,84,76,364
1562:654,616,29,8,1102,650,138,518,736,542
1591:62108,69776,17,302,654,76,616,58,8,866
1601:17,302,616,654,58,76,8,518,542,15
1629:17,616,654,518,302,58,8,15,61,32
1654:302,84,29,8,650,518,542,1102,564,101
1745:17,616,302,654,245,8,518,58,542,76
1751:302,84,8,654,58,616,518,76,101,29
1788:17,302,616,654,508,58,8,650,138,780
1803:17,302,654,616,58,76,84,8,29,542
1822:17,616,302,654,58,8,518,61,32,29
1842:17,302,58,616,84,8,29,518,542,76
1853:17,302,866,76,654,616,58,518,15,32
1883:302,654,58,8,518,542,76,1102,29,650
1950:542,301,15,861,61,32,554,363,508,224
2074:76,17,5975,1410,81,698,70,4671,226,508
2076:17,302,654,76,616,58,8,866,84,29
2077:17,654,616,58,29,518,1102,76,650,138
2085:17,616,542,654,8,302,518,58,84,76
2116:17,302,654,616,8,1187,58,84,650,224
2141:698,81,564,986,2204,138,65080,31978,780,1535
2147:12673,6059,17030,23833,728,35619,109031,42335,12462,10987
2154:719,5480,8860,1326,17,661,463,2103,5738,226
2185:17,616,302,654,8,58,542,564,76,650
2223:17,81,76,70,58,616,226,8,654,2139
2243:17,616,8,245,518,654,302,15,58,542
2262:17,302,654,76,616,58,8,866,84,29
2290:29,650,518,542,1102,138,15,6,301,285
2369:17,70,76,616,302,8,654,58,84,564
2381:17,302,654,58,616,29,8,542,84,518
2385:17,302,58,616,29,84,8,542,1102,650
2395:17,616,84,650,8,76,1102,15,518,289
2452:12832,2282,10127,24481,48061,27927,25216,8349,77590,30791
2453:29657,71417,23740,13189,68631,12128,27858,1551,1573,128
2454:17,76,1352,3107,508,1527,564,8,245,2880
2464:654,58,354,616,8,76,650,301,736,518
2501:947,931,17,1382,327,8,131,119,1405,873
2505:17,654,616,58,84,29,518,542,650,76
2524:302,17,654,58,616,84,650,8,76,1102
2536:17,302,542,15,8,518,76,564,84,32
2573:616,58,29,84,76,8,518,1102,354,6
2597:17,780,76,262,58,302,226,616,654,70
2604:17,70,226,616,76,8,302,986,508,654
2612:17,302,654,58,542,15,518,861,76,29
2709:17,245,518,15,131,616,787,61,542,4268
2731:616,29,84,354,76,650,8,1102,518,301
2756:302,616,654,58,650,84,8,76,29,564
2803:2074,2595,11718,88529,97817,670,14237,19829,33572,347
2804:17,654,302,616,58,650,224,84,354,76
2831:654,58,84,29,8,76,354,138,518,301
2857:17,302,654,650,84,245,518,94,354,353
2858:17,84,29,1102,542,650,76,15,101,6
2947:2741,66993,18970,24301,66050,8643,46125,5875,108276,101699
2951:11919,51550,285,1184,99399,2745,3,7803,12712,17
2959:17,302,616,654,8,58,542,76,225,650
2965:698,650,29475,984,135,6097,18240,5557,564,3789
2967:302,654,616,58,8,245,518,76,564,84
3081:17,302,654,616,58,84,354,76,8,518
3102:168,984,1400,574,5480,719,8860,463,5557,2642
3105:17,654,58,302,518,8,15,84,564,29
3111:302,654,58,616,84,8,29,650,76,542
3144:17,302,518,84,616,76,58,654,564,650
3166:17,302,654,76,616,58,8,866,84,29
3167:17,76,564,302,616,654,70,58,508,8
3183:17,654,58,29,616,76,84,138,650,70
3184:8935,14452,5145,53060,111704,108727,1784,10175,17,535
3193:58,8,518,76,354,6,138,289,61,285
3295:17,76,81,1730,226,8,70,564,2139,616
3305:17,76,2139,805,262,500,70,302,564,616
3306:6901,1651,9557,28389,4146,31739,11653,48431,4110,8129
3308:17,302,616,654,542,58,65,8,508,32
3319:17,302,654,76,616,58,8,866,84,29
3320:3196,2548,10541,197,8069,5111,7160,14793,4755,6754
3328:616,58,29,84,8,354,650,76,1102,138
3353:17,302,654,616,58,564,650,8,84,70
3383:17,70,138,654,302,354,84,58,29,226
3386:12253,4203,776,8197,14336,17,10682,6673,8442,76
3412:129,6921,107299,1007,21113,68683,56533,2051,72467,88275
3413:17,8,616,302,654,518,84,15,58,1744
3428:17,302,654,58,8,84,542,650,15,101
3479:72699,22719,17,44407,78698,650,654,9437,302,378
3500:654,616,58,8,84,518,542,650,29,15
3609:17,302,654,616,58,84,29,8,76,542
3663:58,542,1102,650,76,564,354,301,32,787
3735:8,29,76,301,101,138,15,289,6,861
3849:58,616,8,138,866,518,650,76,736,70
3862:17,302,654,616,58,542,8,84,518,76
3921:81,17,70,986,780,1749,500,508,7211,302
3950:302,654,84,8,564,518,542,1102,354,861
4001:17,302,654,76,616,58,8,866,84,29
4006:17,654,302,616,15,58,542,8,245,518
4009:17,616,542,654,518,302,58,76,8,15
4067:17,654,58,8,650,542,76,84,15,518
4098:276,32895,6456,20861,4864,14657,3900,9862,18386,11166
4103:302,654,58,616,84,8,76,29,1102,354
4124:168,984,8860,719,5480,661,5557,3601,11255,7994
4132:17,616,302,654,58,542,8,15,61,564
4190:17,654,76,736,3789,429,564,1790,1023,8
4209:1164,38904,45182,61418,361,866,74525,54784,29969,2025
4210:17,58,654,302,101,616,542,518,15,8
4211:28789,91309,108608,88132,4600,43926,100732,17,302,654
4213:302,654,84,542,76,564,1102,289,861,15
4277:17,654,58,8,29,518,76,542,354,564
4353:17,787,8,302,654,84,616,518,58,1382
4365:168,76,719,1326,984,8860,17,5480,10267,463
4372:302,654,616,58,84,8,76,70,354,650
4407:58,616,29,84,8,650,76,518,354,1102
4466:17,84,1102,8,76,650,138,301,518,736
4517:302,58,616,1102,29,354,518,650,138,564
4578:17,29,84,8,650,76,1102,542,354,518
4642:302,654,616,8,1102,76,29,650,518,354
4736:302,654,84,866,616,58,354,76,29,8
4774:58,616,354,650,518,76,138,301,736,866
4816:17,302,58,616,736,238,654,1102,901,4032
4834:17,302,654,616,58,518,8,542,245,84
4889:302,654,58,616,8,1102,650,70,518,736
4934:1352,10041,17,2880,1527,3107,508,76,2548,245
4935:1410,4187,15,302,4364,245,654,518,1521,17921
4944:17,302,322,76,564,1405,873,429,81,364
4946:17,70,616,302,654,84,58,76,8,354
4991:17,302,654,76,616,58,8,866,84,29
4992:17,302,616,654,58,542,15,29,364,650
5002:6503,8660,15921,24608,17,302,8,409,13889,19871
5006:17,302,654,58,616,76,29,542,650,15
5011:3548,698,802,117347,115725,17,302,654,76,616
5015:17,616,15,302,654,518,8,58,4268,542
5018:654,58,616,84,29,518,650,1102,76,354
5089:17,302,654,58,29,616,76,650,84,542
5090:17,508,76,70,354,302,84,13408,1405,787
5107:17,787,70,902,285,226,947,999,3233,486
5129:168,984,5480,719,8860,760,76,5738,661,698
5148:17,302,654,76,616,58,8,866,84,29
5176:17,654,302,616,101,542,84,8,518,29
5217:17,302,616,654,58,650,76,8,542,15
5271:70,17,76,81,901,2967,36535,75582,302,616
5294:17,302,245,518,654,2162,84,8,616,542
5307:17,302,654,76,616,58,8,866,84,29
5309:48,17,84,302,518,654,70,354,245,8
5364:17,564,70,2512,616,302,14890,21442,10305,654
5397:616,84,29,354,1102,76,8,650,301,518
5398:58,17,654,616,518,302,542,289,902,364
5433:654,58,616,29,84,76,8,1102,354,224
5438:302,654,616,1102,58,518,354,76,29,301
5477:1397,4889,378,5975,9054,17,76,2510,226,564
5478:17,1410,508,616,76,8,245,65,15,302
5479:17,1405,15,65,542,32,508,61,518,327
5500:84530,49627,54464,90787,19544,3578,79221,42389,119978,112645
5502:17,518,654,8,302,58,650,616,14035,199
5512:17,616,302,654,58,15,8,564,76,518
5551:302,654,58,616,84,8,650,354,564,542
5632:17,302,654,58,8,84,542,76,518,15
5707:1352,3107,1527,2880,3172,189,1712,12990,17,508
5721:17,654,84,302,8,616,518,58,1102,101
5722:17,302,58,654,8,76,84,542,29,224
5803:29,8,76,1102,138,542,736,289,564,15
5922:302,654,58,1102,8,29,518,650,76,301
5964:17,616,302,58,654,542,518,8,564,861
6073:17,58,616,29,84,650,1102,8,76,354
6076:17,58,302,654,542,8,650,76,564,15
6128:84,354,1102,650,8,76,138,301,518,542
6140:17,616,302,58,654,650,542,409,861,564
6162:17,302,654,616,29,289,84,8,542,518
6192:17,302,226,654,616,508,354,138,84,76
6219:4755,3107,1527,2880,1352,10041,378,5624,6434,23191
6228:302,58,84,29,76,1102,650,542,354,564
6301:17,616,84,1102,650,76,8,542,6,518
6371:17,654,58,616,650,29,76,84,8,542
6395:4755,508,4825,1352,409,327,1335,1097,8466,385
6404:168,984,661,5480,1326,76,1400,1528,8860,463
6407:302,654,81,1527,76,8,616,84,508,58
6555:654,58,616,8,354,518,650,138,6,15
6597:17,616,654,70,76,302,564,58,542,8
6658:17,302,654,84,616,8,58,518,650,542
6671:25960,39897,3536,1830,38470,81,3715,10950,32970,4021
6676:17,302,654,616,58,866,84,76,564,8
6694:6432,36868,4386,31969,27741,26085,36887,89916,90937,88297
6698:17,302,654,76,616,58,8,866,84,29
6723:17,168,302,564,984,654,616,58,226,650
6736:17,616,302,654,518,76,58,84,542,650
6843:302,654,84,616,58,8,76,29,518,650
6992:1827,2714,2403,245,3506,3207,1524,17,1744,441
7019:17,302,58,8,84,76,518,29,542,650
7036:17,302,654,58,84,616,354,76,70,29
7059:6256,984,2318,1326,8860,9874,109940,58298,661,1069
7069:17,302,654,76,616,58,8,866,84,29
7077:31168,32107,62125,43857,77790,58530,64725,17,302,654
7096:17,302,654,76,616,58,8,866,84,29
7112:75057,2449,1382,120102,107052,71443,81729,107310,23084,102248
7116:17,616,302,654,58,8,15,245,76,650
7137:8563,4943,7082,26165,23213,52245,15202,70580,39684,34038
7140:17,84,518,302,616,654,58,1102,650,101
7173:18525,17,654,58,302,1119,7841,15,285,119
7178:302,322,363,17,116,268,2375,33580,616,120779
7183:17,616,8,650,518,736,301,542,564,289
7239:17,616,302,654,58,15,518,564,8,101
7291:245,2715,1744,17,441,564,4268,2028,2548,710
7294:17,302,616,654,518,58,76,1102,354,542
7366:654,58,616,1102,29,8,354,650,76,518
7488:302,58,616,84,650,518,354,1102,138,542
7586:168,719,984,5480,661,8860,1326,5738,1400,760
7590:302,654,616,84,29,8,76,650,1102,289
7612:616,17,654,58,302,8,542,650,84,76
7657:782,17,650,508,1097,6453,302,84,518,76
7661:17,616,654,302,58,84,518,8,542,564
7708:1335,1539,21624,6328,947,616,311,302,1471,17
7713:654,58,84,29,616,354,650,8,1102,138
7760:17,616,302,8,58,654,518,542,564,76
7766:76,168,1326,226,5738,1460,650,352,719,2337
7787:17,616,302,654,76,8,58,518,84,542
7825:17,70,302,226,508,76,58,654,138,8
7850:17,508,8,70,654,616,302,76,84,518
7869:22646,25398,81362,2303,8258,38716,103304,42150,76,4589
7888:17,654,58,84,76,518,542,861,564,1102
7958:17,302,654,76,616,58,8,866,84,29
7962:8,29,650,289,564,61,861,32,554,866
8069:302,866,654,3207,84,3506,970,58,616,354
8097:17,508,1435,76,542,402,1936,616,378,1382
8103:29263,3509,48159,25751,65416,4568,19603,47013,441,80047
8134:105057,57519,17,302,654,76,616,58,8,866
8137:58,29,138,736,542,564,301,101,289,15
8227:4798,1267,245,518,8,103,1987,4268,94,2955
8245:10503,8454,17,76,81,27291,5767,840,14508,605
8263:17,302,654,76,616,58,8,866,84,29
8264:542,545,986,17,616,289,302,1023,40,654
8270:17,654,302,58,616,84,354,8,76,518
8285:17,616,58,302,518,8,654,15,6,542
8286:17,302,654,58,616,29,76,650,285,15
8290:17,302,654,29,84,58,70,354,76,8
8310:6224,44227,4341,431,108999,49237,60114,120656,306,19100
8314:69698,41153,68279,347,61673,866,63166,35439,24611,82058
8325:302,17,654,58,616,29,650,8,15,1196
8334:17,654,58,616,302,29,15,8,542,84
8352:17,76,616,302,654,58,564,8,518,542
8401:302,654,58,84,616,361,354,1102,76,8
8435:17,302,654,76,616,58,8,866,84,29
8449:2880,3172,4825,1712,23191,6434,8848,5624,7831,12990
8450:13266,18803,37804,1711,1686,114683,1510,12393,63344,50650
8476:302,58,654,29,17,616,12830,650,356,285
8477:17,302,616,654,58,8,508,518,70,84
8534:398,4941,17,2447,226,11641,3372,5598,14964,8321
8536:17,616,8,654,58,302,518,542,76,245
8600:17,302,8,84,654,616,873,70,58,245
8603:947,17,84,51517,8660,8,302,1023,1102,70
8635:17,866,302,654,58,76,616,29,84,354
8636:17,302,654,138,616,84,58,29,650,564
8670:81,780,654,58,17,650,138,182,542,262
8681:302,654,84,8,29,76,518,650,542,354
8747:302,654,84,58,616,354,29,8,76,138
8782:168,5557,719,1400,8860,463,5480,8733,2153,2642
8788:58,29,84,8,650,76,518,542,1102,354
8870:17,58,616,29,8,354,518,76,138,736
8889:17,302,8,76,84,508,616,654,70,58
8890:17,226,302,654,138,76,84,616,354,29
8912:17,302,654,138,616,76,84,58,8,354
8913:2548,840,5111,157,10230,5627,8934,10541,10997,4755
8915:17,302,654,58,518,1102,76,29,564,542
8984:29417,14754,9725,78059,25127,81173,162,297,352,9345
9000:17,302,616,29,8,1102,518,76,542,650
9122:17,302,58,29,84,8,650,861,76,542
9135:17,302,654,58,84,616,76,1102,518,650
9155:17,58,654,302,8,542,861,564,76,650
9225:866,17,76,302,1077,14259,311,81,654,2139
9238:302,654,616,58,84,8,29,650,76,354
9276:17,616,302,58,654,650,76,285,8,224
9290:8322,24933,13077,30815,16965,6856,17,18743,31597,37112
9291:616,302,654,8,58,542,84,15,564,61
9364:17,616,302,654,58,542,518,8,564,15
9400:17,302,58,29,8,76,84,542,861,15
9451:302,58,616,84,29,8,354,1102,76,650
9494:2548,840,4755,17,508,564,931,189,245,157
9541:226,875,1827,70330,2696,111355,4487,899,75193,1410
9553:16056,1205,873,108638,7240,2254,122169,3901,2579,546
9568:7622,2543,7334,12861,9435,311,1547,1011,4625,8759
9570:17,302,616,84,76,564,8,58,654,518
9571:76,81,5731,17,698,1109,5084,3280,36268,16255
9573:698,76,4,10048,13555,11358,564,40,23622,5613
9576:17,302,654,76,616,58,8,866,84,29
9580:17,616,302,518,84,654,58,564,542,650
9606:17,508,81,76,564,70,226,4755,616,931
9612:302,58,616,1102,29,8,518,354,650,138
9727:17,616,302,650,654,58,76,542,564,8
9755:17,654,58,616,29,84,650,8,76,1102
9757:59623,48361,23599,21879,301,3966,17,84,302,70
9786:302,654,84,58,361,616,354,29,76,8
9839:698,81,17,76,70,564,226,302,654,616
9879:1945,17,26405,983,1549,1276,101,12202,873,3017
9890:17,302,654,58,84,8,29,650,542,861
9911:17,84,616,654,650,245,5567,7744,1382,508
9926:302,654,84,58,8,29,650,518,354,76
9944:56364,49920,1164,44984,83954,4462,48271,36269,14201,21718
9945:17,354,302,7334,76,7146,866,17376,12861,84
9946:10503,17,8454,81,76,27291,5767,840,14508,605
9961:2178,18536,119109,22632,63691,43881,647,62564,88621,71694
9984:29024,74617,45073,46837,96683,12550,53847,14584,285,69454
10030:302,654,616,84,8,29,15,542,518,650
10132:17,616,302,542,65,58,327,508,654,15
10133:138,3610,9289,698,224,704,500,76,3613,4224
10136:17,302,564,654,616,58,650,8,736,84
10148:719,984,76,17,5480,1326,8860,1400,5738,801
10196:302,58,616,84,29,8,354,518,76,1102
10279:616,17,302,58,654,861,6,8,542,518
10302:58,84,616,354,1102,650,285,866,76,8
10335:6500,669,41662,15531,57904,69127,17186,29322,83186,110095
10339:654,616,58,29,518,354,76,650,736,301
10427:4996,3039,32,2302,9711,1086,656,364,94,787
10439:84,29,8,354,76,650,301,518,138,289
10502:53201,41101,11241,22678,58923,28760,21868,38702,56913,42323
10513:17,8,84,654,302,518,616,58,902,1102
10543:245,2715,17,1744,441,2028,4268,2548,302,353
10554:17,302,654,76,616,58,8,866,84,29
10563:899,302,654,84,616,8,58,354,736,1119
10691:17,542,616,364,15,61,58,654,103,518
10698:302,17,654,58,29,650,8,861,84,542
10807:17,1119,8151,947,1187,245,8,518,787,327
10845:10770,5545,13667,14117,65072,61664,40137,9289,3672,25662
10854:13566,51617,78928,54897,16689,23368,45662,41850,53706,115551
10858:17,616,302,654,58,542,8,518,70,84
10956:302,84,654,616,518,58,1102,29,76,354
11000:780,3423,262,5767,2241,17,731,8588,12727,226
11022:302,654,616,58,84,8,76,518,29,650
11110:2139,17,76,8,508,698,564,302,654,70
11134:17,70,76,616,226,8,302,564,654,58
11150:5975,5319,25145,603,17316,6311,1337,4040,14814,15718
11193:17,429,76,302,8,58,616,654,542,508
11211:36243,71379,30526,5775,45684,9662,29209,8496,8129,48431
11222:50369,19544,50516,34240,96442,65045,73901,109642,17967,14297
11228:441,1002,4513,508,1744,17,1256,245,76,5122
11273:58,84,616,29,1102,650,76,301,138,101
11419:302,654,58,84,616,29,8,354,76,650
11510:17,654,616,58,84,29,650,518,76,542
11540:4600,19065,23410,26293,27250,5145,13894,44680,100124,86953
11552:302,654,58,616,84,29,8,1102,76,650
11558:17,3704,1539,245,508,947,1825,1126,873,65
11603:17,616,302,654,58,29,8,84,650,861
11606:654,58,84,29,650,518,564,1102,542,354
11719:17,302,654,616,76,58,84,138,8,508
11799:17,302,654,76,616,58,8,866,84,29
11818:17,654,58,616,787,84,302,322,518,29
11825:70,17,76,616,302,654,81,58,138,354
11839:10345,51014,3521,38138,1262,97455,394,12988,85617,23676
11843:710,1002,441,1744,508,1065,1410,245,3618,1205
11844:23356,51436,33681,79048,224,56745,36220,59355,35313,1456
11847:441,4513,710,17,1744,8928,8,84,1002,1410
11863:17,302,654,76,616,58,8,866,84,29
11864:17,302,654,76,616,58,8,866,84,29
11865:17,302,58,616,84,29,8,650,70,518
11928:17,616,302,654,58,224,650,8,518,76
11962:81,40,76,17,238,262,564,2139,302,650
11968:17,873,302,616,8,245,508,654,70,65
11983:17,654,58,616,84,8,650,76,1102,354
12011:17,616,302,58,654,650,542,8,76,564
12037:17,302,654,616,29,15,76,84,8,518
12235:17,302,58,29,616,84,1102,354,542,650
12237:10291,2337,30139,20288,17,40898,5567,3307,2626,30152
12239:17,76,2139,805,500,262,70,564,616,302
12263:17,8,616,15,61,542,245,302,654,84
12356:17,302,8,654,616,508,518,354,70,245
12360:302,654,58,84,616,354,1102,8,76,866
12428:17,302,654,76,616,58,8,866,84,29
12433:17,518,8,654,302,616,84,58,650,15
12443:17,616,518,8,302,245,654,542,65,32
12464:17,616,302,654,8,58,542,76,225,650
12474:17,8,84,654,518,302,354,1102,616,301
12531:17,654,616,302,58,564,542,76,650,8
12540:17,654,58,29,616,84,8,1102,650,76
12541:17,302,654,226,76,616,84,138,354,29
12552:17,542,8,616,518,15,654,564,58,103
12559:302,654,84,2162,616,354,58,29,875,8
12595:17,76,245,616,564,81,61,654,1002,226
12628:4305,122304,8471,62866,17,302,654,76,616,58
12630:17,616,58,654,302,15,61,8,542,518
12660:17,616,302,654,58,542,564,8,1196,518
12662:59585,60833,2139,18098,61,1987,656,4249,3233,51752
12663:17,302,616,654,58,76,8,650,564,84
12723:1002,710,17,1744,3618,76,6315,8,508,13
12725:17,302,654,58,616,29,76,84,650,15
12754:36233,5124,12722,89964,42088,4177,2342,7225,16381,696
12761:76,17,564,2139,616,302,70,654,58,81
12779:6202,48076,39851,22689,17339,44254,23317,54459,3237,375
12794:17,76,616,302,8,564,542,518,650,654
12841:9127,37666,1921,60650,29064,70277,58745,61267,5671,95209
12852:17,302,654,58,616,29,76,650,285,15
12860:654,616,58,29,301,76,736,650,138,289
12918:17,302,616,29,84,76,650,354,8,1102
12970:17,302,654,58,616,76,8,29,84,182
12998:17,654,616,58,302,29,84,1550,8,3101
13019:2194,3484,29960,10905,24790,35032,8008,53369,44729,6118
13024:17,302,654,76,616,58,8,866,84,29
13025:117672,285,17,302,654,76,616,58,8,866
13039:533,6311,10981,7926,11538,361,21684,8772,311,3224
13080:86137,121481,40888,52642,1144,63072,42111,60180,32884,117102
13081:654,84,8,650,76,1102,15,289,101,6
13296:924,31496,2547,43124,176,1539,500,302,542,17
13307:616,12128,508,402,3795,289,2425,58,7184,2631
13312:654,58,84,616,354,1102,8,138,650,76
13380:32752,15089,17,302,654,76,616,58,8,866
13387:87381,2194,51224,870,52805,621,1007,6178,12508,66682
13392:9286,66642,8772,23964,37575,23996,41316,16866,68284,94778
13414:302,654,616,58,84,8,518,29,564,76
13464:168,76,984,719,1326,1400,463,17,574,760
13466:17,616,70,654,302,8,58,84,518,542
13525:26888,41031,40376,857,26671,3964,37637,47061,65269,3034
13526:1326,168,1460,226,76,719,5738,378,508,3789
13530:17,780,262,76,302,226,58,3423,70,654
13533:17,302,654,616,8,542,29,101,84,650
13613:17,654,302,616,29,650,84,8,289,542
13643:5738,15479,19062,17,302,654,76,616,58,8
13657:17,65,736,1539,1023,131,119,508,2955,1382
13665:17,616,302,654,58,76,542,8,650,84
13701:70,17,76,81,616,302,654,58,8,354
13761:354,301,1405,1410,70,542,7306,1065,58,932
13770:1991,53455,4825,5145,7986,2686,3172,36057,26191,92873
13781:921,51741,80287,17,302,654,76,616,58,8
13782:9594,2543,311,7622,1468,9435,17,7468,12861,2215
13784:117729,45763,62781,29365,35965,73352,85899,4039,2654,73084
13806:302,654,616,58,518,354,29,301,76,138
13883:302,58,616,84,29,354,1102,8,76,101
13912:4,564,58654,16646,19795,698,10048,3919,59734,40
13918:9629,2934,398,11644,24340,15727,32850,4014,34879,114181
13924:302,654,58,84,616,29,8,1102,650,138
14128:1175,43848,518,4254,5420,2618,5575,810,8,3841
14139:17,302,654,58,8,542,518,84,564,650
14219:81,226,70,17,508,76,1749,500,564,2379
14293:654,616,29,84,8,650,518,354,564,1102
14422:11083,65532,17,302,654,76,616,58,8,866
14436:17,302,654,58,616,84,70,354,76,8
14455:17,76,21729,302,18798,12201,698,1104,654,58
14470:17,654,58,616,518,1102,354,29,76,138
14591:17,226,508,76,70,564,302,616,654,1535
14615:17,302,654,76,616,58,8,866,84,29
14619:1730,5097,3568,2139,890,17,4743,76,40,866
14629:16941,14170,15112,56236,1097,6453,3215,598,8735,15098
14639:76,17,361,6387,2848,302,866,616,2139,698
14676:654,58,616,84,29,8,76,1102,518,354
14719:302,58,616,29,84,8,650,354,1102,518
14791:168,984,5480,1400,463,2103,574,135,801,76
14822:1126,731,72234,2153,25,70571,74069,70910,7693,11818
14824:3618,13,4513,827,1744,5122,1256,710,2917,1410
14864:17,510,654,302,58,616,29,76,542,8
14865:302,654,616,58,8,84,542,518,76,650
14960:1069,317,1730,2139,859,3005,3081,564,542,546
14964:58,616,84,1102,354,650,8,76,138,866
15166:76,17,1913,564,2139,616,654,302,58,70
15178:302,654,58,84,866,616,354,29,1102,76
15288:84,302,654,58,616,8,29,354,518,301
15375:17,654,302,616,58,15,542,564,518,76
15394:17,654,616,302,58,8,29,518,650,61
15466:17,302,654,76,616,58,8,866,84,29
15469:3378,8161,22713,186,1342,3704,22929,75721,18705,45191
15470:95581,17331,9594,21127,19731,3039,9761,1455,2215,11539
15476:17,76,564,616,58,654,542,40,2139,302
15477:17,616,302,654,58,542,8,650,564,518
15524:361,17,302,654,354,29,84,76,58,616
15587:11270,6223,16861,76,16866,3522,61228,22238,226,698
15599:81,17,616,302,654,58,76,650,70,542
15600:17,302,654,76,616,58,8,866,84,29
15601:17,302,1102,616,654,58,101,354,736,29
15631:118705,34973,17,302,654,76,616,58,8,866
15640:17,302,616,58,654,8,84,518,564,76
15654:81,226,70,508,1410,17,840,780,500,1205
15725:669,64076,36432,91084,87555,53563,46446,19528,48867,16035
15737:70,17,76,302,81,654,616,354,168,564
15774:17,70,76,616,8,302,81,654,564,58
15835:17,27613,518,1930,542,8,902,84,32656,378
15857:17,8,616,302,654,84,58,101,15,542
15977:17,302,654,616,58,84,8,518,354,650
16062:17,302,654,76,616,58,8,866,84,29
16065:654,58,616,29,84,8,1102,650,518,542
16167:17,70,76,616,780,302,654,58,986,8
16192:9961,99734,23317,85292,45791,36401,1989,19244,17,302
16217:719,984,5480,1326,76,463,2318,1400,5738,8860
16231:719,5480,984,1326,463,76,2318,5738,8860,1400
16233:17,5928,44069,9711,289,302,654,58,616,1200
16302:17,302,518,65,84,76,616,1382,654,8
16329:17,8,84,616,302,654,58,1102,101,542
16337:34196,28590,1616,20730,24225,24016,10983,78913,67234,57004
16338:17,518,327,8,2140,245,65,119,84,654
16352:518,616,302,17,84,8,58,861,101,6
16380:17,302,654,76,616,58,8,866,84,29
16388:17,542,518,616,8,654,289,76,302,61
16411:2548,197,27070,8069,27094,4755,15772,508,36493,81
16422:35781,7441,1050,23962,9968,15334,62422,27829,25880,116995
16447:302,654,84,58,361,616,29,1102,76,8
16554:17,302,616,654,58,245,15,8,61,224
16642:17,302,616,58,654,76,8,15,84,459
16666:118783,7646,63242,65613,84927,36825,95078,15766,15064,39257
16667:2548,3307,17,1002,353,245,76,70,840,1119
16674:17,302,616,84,654,58,76,564,1102,542
16858:17,302,654,76,616,58,8,866,84,29
16859:101934,114572,17,302,654,76,616,58,8,866
16860:76,654,58,17,698,1970,190,2139,564,302
16878:302,654,58,84,8,518,650,29,76,542
16961:17,70,1023,302,1382,654,65,616,1405,508
16993:302,17,654,58,616,29,84,8,518,15
17006:17,302,654,616,76,650,29,542,564,8
17008:17,8,302,616,15,654,518,65,327,245
17053:17,302,616,654,58,1684,429,861,8,564
17074:1749,102939,4639,95682,13696,4021,37082,17,302,654
17079:17,616,302,58,518,654,8,542,76,564
17097:17,302,84,654,8,58,616,76,518,508
17115:3484,2194,40,8008,4292,2139,564,245,554,1126
17116:3282,6320,3060,47278,71248,54427,16009,20245,32965,40831
17117:931,17,710,947,873,245,4755,508,899,564
17147:17,84,8,378,496,9354,1986,76,15560,564
17154:28590,24225,24016,81,83102,10236,42610,10636,78108,34330
17158:5975,8772,13341,533,12294,509,226,311,911,24825
17159:17,616,542,302,518,58,654,61,245,8
17165:17,302,616,654,58,564,542,8,15,650
17279:8772,5975,533,911,4671,17316,10981,74204,7926,2139
17285:60324,17,1299,76,22058,78240,70311,8,1679,39788
17297:17,302,654,616,58,29,518,84,6,542
17328:17,302,564,616,654,58,650,8,84,736
17378:43006,89419,5292,1419,15190,14255,17,302,654,76
17412:1002,2548,5784,65056,931,89220,1446,11973,19299,1382
17415:17,654,302,58,29,616,6,76,363,650
17418:40013,1351,30941,104003,20642,1002,7869,17,302,654
17426:17,302,654,76,616,58,8,866,84,29
17440:17,302,616,654,58,76,564,518,8,15
17484:89499,353,4993,8,2939,3039,34582,30259,4268,62433
17492:654,58,84,616,1102,354,8,650,76,138
17606:17,58,654,302,8,518,84,76,15,564
